period,sex,age,initial_state,final_state,calibrated_probability
2010,female,109,1,4,0.0
2010,female,109,1,5,1.0
2010,female,109,2,1,0.0
2010,female,109,2,2,0.0
2010,female,109,2,3,0.0
2010,female,109,2,4,0.0
2010,female,109,2,5,1.0
2010,female,109,3,2,0.0
2010,female,109,3,3,0.0
2010,female,109,3,4,0.0
2010,female,109,3,5,1.0
2010,female,109,4,4,0.0
2010,female,109,4,5,1.0
2010,male,109,0,0,0.0
2010,male,109,0,1,0.0
2010,male,109,0,4,0.0
2010,male,109,0,5,1.0
2010,male,109,1,0,0.0
2010,male,109,1,1,0.0
2010,male,109,1,2,0.0
2010,male,109,1,4,0.0
2010,male,109,1,5,1.0
2010,male,109,2,1,0.0
2010,male,109,2,2,0.0
2010,male,109,2,3,0.0
2010,male,109,2,4,0.0
2010,male,109,2,5,1.0
2010,male,109,3,2,0.0
2010,male,109,3,3,0.0
2010,male,109,3,4,0.0
2010,male,109,3,5,1.0
2010,male,109,4,4,0.0
2010,male,109,4,5,1.0
2010,female,110,0,0,0.0
2010,female,110,0,1,0.0
2010,female,110,0,4,0.0
2010,female,110,0,5,1.0
2010,female,110,1,0,0.0
2010,female,110,1,1,0.0
2010,female,110,1,2,0.0
2010,female,110,1,4,0.0
2010,female,110,1,5,1.0
2010,female,110,2,1,0.0
2010,female,110,2,2,0.0
2010,female,110,2,3,0.0
2010,female,110,2,4,0.0
2010,female,110,2,5,1.0
2010,female,110,3,2,0.0
2010,female,110,3,3,0.0
2010,female,110,3,4,0.0
2010,female,110,3,5,1.0
2010,female,110,4,4,0.0
2010,female,110,4,5,1.0
2010,male,110,0,0,0.0
2010,male,110,0,1,0.0
2010,male,110,0,4,0.0
2010,male,110,0,5,1.0
2010,male,110,1,0,0.0
2010,male,110,1,1,0.0
2010,male,110,1,2,0.0
2010,male,110,1,4,0.0
2010,male,110,1,5,1.0
2010,male,110,2,1,0.0
2010,male,110,2,2,0.0
2010,male,110,2,3,0.0
2010,male,110,2,4,0.0
2010,male,110,2,5,1.0
2010,male,110,3,2,0.0
2010,male,110,3,3,0.0
2010,male,110,3,4,0.0
2010,male,110,3,5,1.0
2010,male,110,4,4,0.0
2010,male,110,4,5,1.0
2010,female,111,0,0,0.0
2010,female,111,0,1,0.0
2010,female,111,0,4,0.0
2010,female,111,0,5,1.0
2010,female,111,1,0,0.0
2010,female,111,1,1,0.0
2010,female,111,1,2,0.0
2010,female,111,1,4,0.0
2010,female,111,1,5,1.0
2010,female,111,2,1,0.0
2010,female,111,2,2,0.0
2010,female,111,2,3,0.0
2010,female,111,2,4,0.0
2010,female,111,2,5,1.0
2010,female,111,3,2,0.0
2010,female,111,3,3,0.0
2010,female,111,3,4,0.0
2010,female,111,3,5,1.0
2010,female,111,4,4,0.0
2010,female,111,4,5,1.0
2010,male,111,0,0,0.0
2010,male,111,0,1,0.0
2010,male,111,0,4,0.0
2010,male,111,0,5,1.0
2010,male,111,1,0,0.0
2010,male,111,1,1,0.0
2010,male,111,1,2,0.0
2010,male,111,1,4,0.0
2010,male,111,1,5,1.0
2010,male,111,2,1,0.0
2010,male,111,2,2,0.0
2010,male,111,2,3,0.0
2010,male,111,2,4,0.0
2010,male,111,2,5,1.0
2010,male,111,3,2,0.0
2010,male,111,3,3,0.0
2010,male,111,3,4,0.0
2010,male,111,3,5,1.0
2010,male,111,4,4,0.0
2010,male,111,4,5,1.0
2010,female,112,0,0,0.0
2010,female,112,0,1,0.0
2010,female,112,0,4,0.0
2010,female,112,0,5,1.0
2010,female,112,1,0,0.0
2010,female,112,1,1,0.0
2010,female,112,1,2,0.0
2010,female,112,1,4,0.0
2010,female,112,1,5,1.0
2010,female,112,2,1,0.0
2010,female,112,2,2,0.0
2010,female,112,2,3,0.0
2010,female,112,2,4,0.0
2010,female,112,2,5,1.0
2010,female,112,3,2,0.0
2010,female,112,3,3,0.0
2010,female,112,3,4,0.0
2010,female,112,3,5,1.0
2010,female,112,4,4,0.0
2010,female,112,4,5,1.0
2010,male,112,0,0,0.0
2010,male,112,0,1,0.0
2010,male,112,0,4,0.0
2010,male,112,0,5,1.0
2010,male,112,1,0,0.0
2010,male,112,1,1,0.0
2010,male,112,1,2,0.0
2010,male,112,1,4,0.0
2010,male,112,1,5,1.0
2010,male,112,2,1,0.0
2010,male,112,2,2,0.0
2010,male,112,2,3,0.0
2010,male,112,2,4,0.0
2010,male,112,2,5,1.0
2010,male,112,3,2,0.0
2010,male,112,3,3,0.0
2010,male,112,3,4,0.0
2010,male,112,3,5,1.0
2010,male,112,4,4,0.0
2010,male,112,4,5,1.0
2010,female,113,0,0,0.0
2010,female,113,0,1,0.0
2010,female,113,0,4,0.0
2010,female,113,0,5,1.0
2010,female,113,1,0,0.0
2010,female,113,1,1,0.0
2010,female,113,1,2,0.0
2010,female,113,1,4,0.0
2010,female,113,1,5,1.0
2010,female,113,2,1,0.0
2010,female,113,2,2,0.0
2010,female,113,2,3,0.0
2010,female,113,2,4,0.0
2010,female,113,2,5,1.0
2010,female,113,3,2,0.0
2010,female,113,3,3,0.0
2010,female,113,3,4,0.0
2010,female,113,3,5,1.0
2010,female,113,4,4,0.0
2010,female,113,4,5,1.0
2010,male,113,0,0,0.0
2010,male,113,0,1,0.0
2010,male,113,0,4,0.0
2010,male,113,0,5,1.0
2010,male,113,1,0,0.0
2010,male,113,1,1,0.0
2010,male,113,1,2,0.0
2010,male,113,1,4,0.0
2010,male,113,1,5,1.0
2010,male,113,2,1,0.0
2010,male,113,2,2,0.0
2010,male,113,2,3,0.0
2010,male,113,2,4,0.0
2010,male,113,2,5,1.0
2010,male,113,3,2,0.0
2010,male,113,3,3,0.0
2010,male,113,3,4,0.0
2010,male,113,3,5,1.0
2010,male,113,4,4,0.0
2010,male,113,4,5,1.0
2010,female,114,0,0,0.0
2010,female,114,0,1,0.0
2010,female,114,0,4,0.0
2010,female,114,0,5,1.0
2010,female,114,1,0,0.0
2010,female,114,1,1,0.0
2010,female,114,1,2,0.0
2010,female,114,1,4,0.0
2010,female,114,1,5,1.0
2010,female,114,2,1,0.0
2010,female,114,2,2,0.0
2010,female,114,2,3,0.0
2010,female,114,2,4,0.0
2010,female,114,2,5,1.0
2010,female,114,3,2,0.0
2010,female,114,3,3,0.0
2010,female,114,3,4,0.0
2010,female,114,3,5,1.0
2010,female,114,4,4,0.0
2010,female,114,4,5,1.0
2010,male,114,0,0,0.0
2010,male,114,0,1,0.0
2010,male,114,0,4,0.0
2010,male,114,0,5,1.0
2010,male,114,1,0,0.0
2010,male,114,1,1,0.0
2010,male,114,1,2,0.0
2010,male,114,1,4,0.0
2010,male,114,1,5,1.0
2010,male,114,2,1,0.0
2010,male,114,2,2,0.0
2010,male,114,2,3,0.0
2010,male,114,2,4,0.0
2010,male,114,2,5,1.0
2010,male,114,3,2,0.0
2010,male,114,3,3,0.0
2010,male,114,3,4,0.0
2010,male,114,3,5,1.0
2010,male,114,4,4,0.0
2010,male,114,4,5,1.0
2010,female,115,0,0,0.0
2010,female,115,0,1,0.0
2010,female,115,0,4,0.0
2010,female,115,0,5,1.0
2010,female,115,1,0,0.0
2010,female,115,1,1,0.0
2010,female,115,1,2,0.0
2010,female,115,1,4,0.0
2010,female,115,1,5,1.0
2010,female,115,2,1,0.0
2010,female,115,2,2,0.0
2010,female,115,2,3,0.0
2010,female,115,2,4,0.0
2010,female,115,2,5,1.0
2010,female,115,3,2,0.0
2010,female,115,3,3,0.0
2010,female,115,3,4,0.0
2010,female,115,3,5,1.0
2010,female,115,4,4,0.0
2010,female,115,4,5,1.0
2010,male,115,0,0,0.0
2010,male,115,0,1,0.0
2010,male,115,0,4,0.0
2010,male,115,0,5,1.0
2010,male,115,1,0,0.0
2010,male,115,1,1,0.0
2010,male,115,1,2,0.0
2010,male,115,1,4,0.0
2010,male,115,1,5,1.0
2010,male,115,2,1,0.0
2010,male,115,2,2,0.0
2010,male,115,2,3,0.0
2010,male,115,2,4,0.0
2010,male,115,2,5,1.0
2010,male,115,3,2,0.0
2010,male,115,3,3,0.0
2010,male,115,3,4,0.0
2010,male,115,3,5,1.0
2010,male,115,4,4,0.0
2010,male,115,4,5,1.0
2010,female,116,0,0,0.0
2010,female,116,0,1,0.0
2010,female,116,0,4,0.0
2010,female,116,0,5,1.0
2010,female,116,1,0,0.0
2010,female,116,1,1,0.0
2010,female,116,1,2,0.0
2010,female,116,1,4,0.0
2010,female,116,1,5,1.0
2010,female,116,2,1,0.0
2010,female,116,2,2,0.0
2010,female,116,2,3,0.0
2010,female,116,2,4,0.0
2010,female,116,2,5,1.0
2010,female,116,3,2,0.0
2010,female,116,3,3,0.0
2010,female,116,3,4,0.0
2010,female,116,3,5,1.0
2010,female,116,4,4,0.0
2010,female,116,4,5,1.0
2010,male,116,0,0,0.0
2010,male,116,0,1,0.0
2010,male,116,0,4,0.0
2010,male,116,0,5,1.0
2010,male,116,1,0,0.0
2010,male,116,1,1,0.0
2010,male,116,1,2,0.0
2010,male,116,1,4,0.0
2010,male,116,1,5,1.0
2010,male,116,2,1,0.0
2010,male,116,2,2,0.0
2010,male,116,2,3,0.0
2010,male,116,2,4,0.0
2010,male,116,2,5,1.0
2010,male,116,3,2,0.0
2010,male,116,3,3,0.0
2010,male,116,3,4,0.0
2010,male,116,3,5,1.0
2010,male,116,4,4,0.0
2010,male,116,4,5,1.0
2010,female,117,0,0,0.0
2010,female,117,0,1,0.0
2010,female,117,0,4,0.0
2010,female,117,0,5,1.0
2010,female,117,1,0,0.0
2010,female,117,1,1,0.0
2010,female,117,1,2,0.0
2010,female,117,1,4,0.0
2010,female,117,1,5,1.0
2010,female,117,2,1,0.0
2010,female,117,2,2,0.0
2010,female,117,2,3,0.0
2010,female,117,2,4,0.0
2010,female,117,2,5,1.0
2010,female,117,3,2,0.0
2010,female,117,3,3,0.0
2010,female,117,3,4,0.0
2010,female,117,3,5,1.0
2010,female,117,4,4,0.0
2010,female,117,4,5,1.0
2010,male,117,0,0,0.0
2010,male,117,0,1,0.0
2010,male,117,0,4,0.0
2010,male,117,0,5,1.0
2010,male,117,1,0,0.0
2010,male,117,1,1,0.0
2010,male,117,1,2,0.0
2010,male,117,1,4,0.0
2010,male,117,1,5,1.0
2010,male,117,2,1,0.0
2010,male,117,2,2,0.0
2010,male,117,2,3,0.0
2010,male,117,2,4,0.0
2010,male,117,2,5,1.0
2010,male,117,3,2,0.0
2010,male,117,3,3,0.0
2010,male,117,3,4,0.0
2010,male,117,3,5,1.0
2010,male,117,4,4,0.0
2010,male,117,4,5,1.0
2010,female,118,0,0,0.0
2010,female,118,0,1,0.0
2010,female,118,0,4,0.0
2010,female,118,0,5,1.0
2010,female,118,1,0,0.0
2010,female,118,1,1,0.0
2010,female,118,1,2,0.0
2010,female,118,1,4,0.0
2010,female,118,1,5,1.0
2010,female,118,2,1,0.0
2010,female,118,2,2,0.0
2010,female,118,2,3,0.0
2010,female,118,2,4,0.0
2010,female,118,2,5,1.0
2010,female,118,3,2,0.0
2010,female,118,3,3,0.0
2010,female,118,3,4,0.0
2010,female,118,3,5,1.0
2010,female,118,4,4,0.0
2010,female,118,4,5,1.0
2010,male,118,0,0,0.0
2010,male,118,0,1,0.0
2010,male,118,0,4,0.0
2010,male,118,0,5,1.0
2010,male,118,1,0,0.0
2010,male,118,1,1,0.0
2010,male,118,1,2,0.0
2010,male,118,1,4,0.0
2010,male,118,1,5,1.0
2010,male,118,2,1,0.0
2010,male,118,2,2,0.0
2010,male,118,2,3,0.0
2010,male,118,2,4,0.0
2010,male,118,2,5,1.0
2010,male,118,3,2,0.0
2010,male,118,3,3,0.0
2010,male,118,3,4,0.0
2010,male,118,3,5,1.0
2010,male,118,4,4,0.0
2010,male,118,4,5,1.0
2010,female,119,0,0,0.0
2010,female,119,0,1,0.0
2010,female,119,0,4,0.0
2010,female,119,0,5,1.0
2010,female,119,1,0,0.0
2010,female,119,1,1,0.0
2010,female,119,1,2,0.0
2010,female,119,1,4,0.0
2010,female,119,1,5,1.0
2010,female,119,2,1,0.0
2010,female,119,2,2,0.0
2010,female,119,2,3,0.0
2010,female,119,2,4,0.0
2010,female,119,2,5,1.0
2010,female,119,3,2,0.0
2010,female,119,3,3,0.0
2010,female,119,3,4,0.0
2010,female,119,3,5,1.0
2010,female,119,4,4,0.0
2010,female,119,4,5,1.0
2010,male,119,0,0,0.0
2010,male,119,0,1,0.0
2010,male,119,0,4,0.0
2010,male,119,0,5,1.0
2010,male,119,1,0,0.0
2010,male,119,1,1,0.0
2010,male,119,1,2,0.0
2010,male,119,1,4,0.0
2010,male,119,1,5,1.0
2010,male,119,2,1,0.0
2010,male,119,2,2,0.0
2010,male,119,2,3,0.0
2010,male,119,2,4,0.0
2010,male,119,2,5,1.0
2010,male,119,3,2,0.0
2010,male,119,3,3,0.0
2010,male,119,3,4,0.0
2010,male,119,3,5,1.0
2010,male,119,4,4,0.0
2010,male,119,4,5,1.0
2010,female,120,0,0,0.0
2010,female,120,0,1,0.0
2010,female,120,0,4,0.0
2010,female,120,0,5,1.0
2010,female,120,1,0,0.0
2010,female,120,1,1,0.0
2010,female,120,1,2,0.0
2010,female,120,1,4,0.0
2010,female,120,1,5,1.0
2010,female,120,2,1,0.0
2010,female,120,2,2,0.0
2010,female,120,2,3,0.0
2010,female,120,2,4,0.0
2010,female,120,2,5,1.0
2010,female,120,3,2,0.0
2010,female,120,3,3,0.0
2010,female,120,3,4,0.0
2010,female,120,3,5,1.0
2010,female,120,4,4,0.0
2010,female,120,4,5,1.0
2010,male,120,0,0,0.0
2010,male,120,0,1,0.0
2010,male,120,0,4,0.0
2010,male,120,0,5,1.0
2010,male,120,1,0,0.0
2010,male,120,1,1,0.0
2010,male,120,1,2,0.0
2010,male,120,1,4,0.0
2010,male,120,1,5,1.0
2010,male,120,2,1,0.0
2010,male,120,2,2,0.0
2010,male,120,2,3,0.0
2010,male,120,2,4,0.0
2010,male,120,2,5,1.0
2010,male,120,3,2,0.0
2010,male,120,3,3,0.0
2010,male,120,3,4,0.0
2010,male,120,3,5,1.0
2010,male,120,4,4,0.0
2010,male,120,4,5,1.0
