period,age,initial_state,final_state,periodized_calibrated_probability
2011,81,1,5,0.0620958009514
2011,81,2,5,0.119830794554
2011,81,3,5,0.213826097907
2011,81,4,5,0.34993599605
2011,82,0,5,0.0612113397206
2011,82,1,5,0.0772188814511
2011,82,2,5,0.146792424493
2011,82,3,5,0.263279837557
2011,82,4,5,0.418100617711
2011,83,0,5,0.0672694531825
2011,83,1,5,0.0902254421505
2011,83,2,5,0.169186694752
2011,83,3,5,0.305248103788
2011,83,4,5,0.471423111041
2011,84,0,5,0.0727222411478
2011,84,1,5,0.104361656369
2011,84,2,5,0.193422940781
2011,84,3,5,0.350896845708
2011,84,4,5,0.528883186601
2011,85,0,5,0.081738185051
2011,85,1,5,0.126165093159
2011,85,2,5,0.23170279253
2011,85,3,5,0.422017129318
2011,85,4,5,0.6235926746
2011,86,0,5,0.0860948951609
2011,86,1,5,0.143565391201
2011,86,2,5,0.262013540007
2011,86,3,5,0.477965525925
2011,86,4,5,0.696018829485
2011,87,0,5,0.0922951089215
2011,87,1,5,0.166920462011
2011,87,2,5,0.303692885664
2011,87,3,5,0.553102060666
2011,87,4,5,0.798145474462
2011,88,0,5,0.103651298879
2011,88,1,5,0.204096016214
2011,88,2,5,0.371415168776
2011,88,3,5,0.672819684207
2011,88,4,5,0.967381937621
2011,89,0,5,0.107696518266
2011,89,1,5,0.231885463393
2011,89,2,5,0.423564666163
2011,89,3,5,0.759991826112
2011,89,4,5,0.988130083981
2011,90,0,5,0.116579661723
2011,90,1,5,0.276005288444
2011,90,2,5,0.507932428565
2011,90,3,5,0.898661845916
2011,90,4,5,0.988527320992
2011,91,0,5,0.125174946133
2011,91,1,5,0.328378312479
2011,91,2,5,0.611379380948
2011,91,3,5,0.989232973446
2011,91,4,5,0.989232973446
2011,92,0,5,0.114381540546
2011,92,1,5,0.336148623016
2011,92,2,5,0.636327918334
2011,92,3,5,0.989715493008
2011,92,4,5,0.989715493008
2011,93,0,5,0.105651878961
2011,93,1,5,0.353232875168
2011,93,2,5,0.684361511195
2011,93,3,5,0.990050602969
2011,93,4,5,0.990050602969
2011,94,0,5,0.104891379414
2011,94,1,5,0.407308865435
2011,94,2,5,0.815463327852
2011,94,3,5,0.991143646087
2011,94,4,5,0.991143646087
2011,95,0,5,0.118383619136
2011,95,1,5,0.54773004499
2011,95,2,5,0.99181228232
2011,95,3,5,0.99181228232
2011,95,4,5,0.99181228232
2011,96,0,5,0.095226436507
2011,96,1,5,0.539263888973
2011,96,2,5,0.992255007658
2011,96,3,5,0.992255007658
2011,96,4,5,0.992255007658
2011,97,0,5,0.0747884725598
2011,97,1,5,0.528687185578
2011,97,2,5,0.99269793062
2011,97,3,5,0.99269793062
2011,97,4,5,0.99269793062
2011,98,0,5,0.0254164274035
2011,98,1,5,0.223929297547
2011,98,2,5,0.689505333751
2011,98,3,5,0.92550959668
2011,98,4,5,0.993141051294
2011,99,0,5,0.0293138369521
2011,99,1,5,0.310119886398
2011,99,2,5,0.993584369768
2011,99,3,5,0.993584369768
2011,99,4,5,0.993584369768
2011,100,0,5,0.0110486531521
2011,100,1,5,0.13024701543
2011,100,2,5,0.852353157746
2011,100,3,5,0.994027886131
2011,100,4,5,0.994027886131
2011,101,0,5,0.00448254669818
2011,101,1,5,0.0536610976413
2011,101,2,5,0.648782263203
2011,101,3,5,0.739731397885
2011,101,4,5,0.994471600471
2011,102,0,5,0.00264437070122
2011,102,1,5,0.0295687047275
2011,102,2,5,0.766844982228
2011,102,3,5,0.824855356886
2011,102,4,5,0.994915512876
2011,103,0,5,0.0015209350354
2011,103,1,5,0.0149502094288
2011,103,2,5,0.940793646058
2011,103,3,5,0.953585465463
2011,103,4,5,0.994915512876
2011,104,0,5,
2011,104,1,5,
2011,104,2,5,
2011,104,3,5,
2011,104,4,5,
2011,106,0,5,0.670840709732
2011,106,1,5,0.994920841159
2011,106,2,5,0.994920841159
2011,106,3,5,0.994920841159
2011,106,4,5,0.994920841159
2011,107,0,5,0.994936677409
2011,107,1,5,0.994936677409
2011,107,2,5,0.994936677409
2011,107,3,5,0.994936677409
2011,107,4,5,0.994936677409
2011,108,0,5,0.994962754971
2011,108,1,5,0.994962754971
2011,108,2,5,0.994962754971
2011,108,3,5,0.994962754971
2011,108,4,5,0.994962754971
2011,109,0,5,0.994998750297
2011,109,1,5,0.994998750297
2011,109,2,5,0.994998750297
2011,109,3,5,0.994998750297
2011,109,4,5,0.994998750297
2011,110,0,5,0.99504428549
2011,110,1,5,0.99504428549
2011,110,2,5,0.99504428549
2011,110,3,5,0.99504428549
2011,110,4,5,0.99504428549
2011,111,0,5,0.995098931728
2011,111,1,5,0.995098931728
2011,111,2,5,0.995098931728
2011,111,3,5,0.995098931728
2011,111,4,5,0.995098931728
2011,112,0,5,0.995162213491
2011,112,1,5,0.995162213491
2011,112,2,5,0.995162213491
2011,112,3,5,0.995162213491
2011,112,4,5,0.995162213491
2011,113,0,5,0.995233613506
2011,113,1,5,0.995233613506
2011,113,2,5,0.995233613506
2011,113,3,5,0.995233613506
2011,113,4,5,0.995233613506
2011,114,0,5,0.995312578301
2011,114,1,5,0.995312578301
2011,114,2,5,0.995312578301
2011,114,3,5,0.995312578301
2011,114,4,5,0.995312578301
2011,115,0,5,0.995398524244
2011,115,1,5,0.995398524244
2011,115,2,5,0.995398524244
2011,115,3,5,0.995398524244
2011,115,4,5,0.995398524244
2011,116,0,5,1.0
2011,116,1,5,1.0
2011,116,2,5,1.0
2011,116,3,5,1.0
2011,116,4,5,1.0
2011,117,0,5,1.0
2011,117,1,5,1.0
2011,117,2,5,1.0
2011,117,3,5,1.0
2011,117,4,5,1.0
2011,118,0,5,1.0
2011,118,1,5,1.0
2011,118,2,5,1.0
2011,118,3,5,1.0
2011,118,4,5,1.0
2011,119,0,5,1.0
2011,119,1,5,1.0
2011,119,2,5,1.0
2011,119,3,5,1.0
2011,119,4,5,1.0
2011,120,0,5,1.0
2011,120,1,5,1.0
2011,120,2,5,1.0
2011,120,3,5,1.0
2011,120,4,5,1.0
2012,0,0,5,0.0
2012,0,1,5,0.0
2012,0,2,5,0.0
2012,0,3,5,0.0
2012,0,4,5,0.0
2012,1,0,5,0.0
2012,1,1,5,0.0
2012,1,2,5,0.0
2012,1,3,5,0.0
2012,1,4,5,0.0
2012,2,0,5,0.0
2012,2,1,5,0.0
2012,2,2,5,0.0
2012,2,3,5,0.0
2012,2,4,5,0.0
2012,3,0,5,0.0
2012,3,1,5,0.0
2012,3,2,5,0.0
2012,3,3,5,0.0
2012,3,4,5,0.0
2012,4,0,5,0.0
2012,4,1,5,0.0
2012,4,2,5,0.0
2012,4,3,5,0.0
2012,4,4,5,0.0
2012,5,0,5,0.0
2012,5,1,5,0.0
2012,5,2,5,0.0
2012,5,3,5,0.0
2012,5,4,5,0.0
2012,6,0,5,0.0
2012,6,1,5,0.0
2012,6,2,5,0.0
2012,6,3,5,0.0
2012,6,4,5,0.0
2012,7,0,5,0.0
2012,7,1,5,0.0
2012,7,2,5,0.0
2012,7,3,5,0.0
2012,7,4,5,0.0
2012,8,0,5,0.0
2012,8,1,5,0.0
2012,8,2,5,0.0
2012,8,3,5,0.0
2012,8,4,5,0.0
2012,9,0,5,0.0
2012,9,1,5,0.0
2012,9,2,5,0.0
2012,9,3,5,0.0
2012,9,4,5,0.0
2012,10,0,5,0.0
2012,10,1,5,0.0
2012,10,2,5,0.0
2012,10,3,5,0.0
2012,10,4,5,0.0
2012,11,0,5,0.0
2012,11,1,5,0.0
2012,11,2,5,0.0
2012,11,3,5,0.0
2012,11,4,5,0.0
2012,12,0,5,0.0
2012,12,1,5,0.0
2012,12,2,5,0.0
2012,12,3,5,0.0
2012,12,4,5,0.0
2012,13,0,5,0.0
2012,13,1,5,0.0
2012,13,2,5,0.0
2012,13,3,5,0.0
2012,13,4,5,0.0
2012,14,0,5,0.0
2012,14,1,5,0.0
2012,14,2,5,0.0
2012,14,3,5,0.0
2012,14,4,5,0.0
2012,15,0,5,0.0
2012,15,1,5,0.0
2012,15,2,5,0.0
2012,15,3,5,0.0
2012,15,4,5,0.0
2012,16,0,5,0.0
2012,16,1,5,0.0
2012,16,2,5,0.0
2012,16,3,5,0.0
2012,16,4,5,0.0
2012,17,0,5,0.0
2012,17,1,5,0.0
2012,17,2,5,0.0
2012,17,3,5,0.0
2012,17,4,5,0.0
2012,18,0,5,0.0
2012,18,1,5,0.0
2012,18,2,5,0.0
2012,18,3,5,0.0
2012,18,4,5,0.0
2012,19,0,5,0.0
2012,19,1,5,0.0
2012,19,2,5,0.0
2012,19,3,5,0.0
2012,19,4,5,0.0
2012,20,0,5,0.0
2012,20,1,5,0.0
2012,20,2,5,0.0
2012,20,3,5,0.0
2012,20,4,5,0.0
2012,21,0,5,0.0
2012,21,1,5,0.0
2012,21,2,5,0.0
2012,21,3,5,0.0
2012,21,4,5,0.0
2012,22,0,5,0.0
2012,22,1,5,0.0
2012,22,2,5,0.0
2012,22,3,5,0.0
2012,22,4,5,0.0
2012,23,0,5,0.0
2012,23,1,5,0.0
2012,23,2,5,0.0
2012,23,3,5,0.0
2012,23,4,5,0.0
2012,24,0,5,0.0
2012,24,1,5,0.0
2012,24,2,5,0.0
2012,24,3,5,0.0
2012,24,4,5,0.0
2012,25,0,5,0.0
2012,25,1,5,0.0
2012,25,2,5,0.0
2012,25,3,5,0.0
2012,25,4,5,0.0
2012,26,0,5,0.0
2012,26,1,5,0.0
2012,26,2,5,0.0
2012,26,3,5,0.0
2012,26,4,5,0.0
2012,27,0,5,0.0
2012,27,1,5,0.0
2012,27,2,5,0.0
2012,27,3,5,0.0
2012,27,4,5,0.0
2012,28,0,5,0.0
2012,28,1,5,0.0
2012,28,2,5,0.0
2012,28,3,5,0.0
2012,28,4,5,0.0
2012,29,0,5,0.0
2012,29,1,5,0.0
2012,29,2,5,0.0
2012,29,3,5,0.0
2012,29,4,5,0.0
2012,30,0,5,0.0
2012,30,1,5,0.0
2012,30,2,5,0.0
2012,30,3,5,0.0
2012,30,4,5,0.0
2012,31,0,5,0.0
2012,31,1,5,0.0
2012,31,2,5,0.0
2012,31,3,5,0.0
2012,31,4,5,0.0
2012,32,0,5,0.0
2012,32,1,5,0.0
2012,32,2,5,0.0
2012,32,3,5,0.0
2012,32,4,5,0.0
2012,33,0,5,0.0
2012,33,1,5,0.0
2012,33,2,5,0.0
2012,33,3,5,0.0
2012,33,4,5,0.0
2012,34,0,5,0.0
2012,34,1,5,0.0
2012,34,2,5,0.0
2012,34,3,5,0.0
2012,34,4,5,0.0
2012,35,0,5,0.0
2012,35,1,5,0.0
2012,35,2,5,0.0
2012,35,3,5,0.0
2012,35,4,5,0.0
2012,36,0,5,0.0
2012,36,1,5,0.0
2012,36,2,5,0.0
2012,36,3,5,0.0
2012,36,4,5,0.0
2012,37,0,5,0.0
2012,37,1,5,0.0
2012,37,2,5,0.0
2012,37,3,5,0.0
2012,37,4,5,0.0
2012,38,0,5,0.0
2012,38,1,5,0.0
2012,38,2,5,0.0
2012,38,3,5,0.0
2012,38,4,5,0.0
2012,39,0,5,0.0
2012,39,1,5,0.0
2012,39,2,5,0.0
2012,39,3,5,0.0
2012,39,4,5,0.0
2012,40,0,5,0.0
2012,40,1,5,0.0
2012,40,2,5,0.0
2012,40,3,5,0.0
2012,40,4,5,0.0
2012,41,0,5,0.0
2012,41,1,5,0.0
2012,41,2,5,0.0
2012,41,3,5,0.0
2012,41,4,5,0.0
2012,42,0,5,0.0
2012,42,1,5,0.0
2012,42,2,5,0.0
2012,42,3,5,0.0
2012,42,4,5,0.0
2012,43,0,5,0.0
2012,43,1,5,0.0
2012,43,2,5,0.0
2012,43,3,5,0.0
2012,43,4,5,0.0
2012,44,0,5,0.0
2012,44,1,5,0.0
2012,44,2,5,0.0
2012,44,3,5,0.0
2012,44,4,5,0.0
2012,45,0,5,0.0
2012,45,1,5,0.0
2012,45,2,5,0.0
2012,45,3,5,0.0
2012,45,4,5,0.0
2012,46,0,5,0.0
2012,46,1,5,0.0
2012,46,2,5,0.0
2012,46,3,5,0.0
2012,46,4,5,0.0
2012,47,0,5,0.0
2012,47,1,5,0.0
2012,47,2,5,0.0
2012,47,3,5,0.0
2012,47,4,5,0.0
2012,48,0,5,0.0
2012,48,1,5,0.0
2012,48,2,5,0.0
2012,48,3,5,0.0
2012,48,4,5,0.0
2012,49,0,5,0.0
2012,49,1,5,0.0
2012,49,2,5,0.0
2012,49,3,5,0.0
2012,49,4,5,0.0
2012,50,0,5,0.0
2012,50,1,5,0.0
2012,50,2,5,0.0
2012,50,3,5,0.0
2012,50,4,5,0.0
2012,51,0,5,0.0
2012,51,1,5,0.0
2012,51,2,5,0.0
2012,51,3,5,0.0
2012,51,4,5,0.0
2012,52,0,5,0.0
2012,52,1,5,0.0
2012,52,2,5,0.0
2012,52,3,5,0.0
2012,52,4,5,0.0
2012,53,0,5,0.0
2012,53,1,5,0.0
2012,53,2,5,0.0
2012,53,3,5,0.0
2012,53,4,5,0.0
2012,54,0,5,0.0
2012,54,1,5,0.0
2012,54,2,5,0.0
2012,54,3,5,0.0
2012,54,4,5,0.0
2012,55,0,5,0.0
2012,55,1,5,0.0
2012,55,2,5,0.0
2012,55,3,5,0.0
2012,55,4,5,0.0
2012,56,0,5,0.0
2012,56,1,5,0.0
2012,56,2,5,0.0
2012,56,3,5,0.0
2012,56,4,5,0.0
2012,57,0,5,0.0
2012,57,1,5,0.0
2012,57,2,5,0.0
2012,57,3,5,0.0
2012,57,4,5,0.0
2012,58,0,5,0.0
2012,58,1,5,0.0
2012,58,2,5,0.0
2012,58,3,5,0.0
2012,58,4,5,0.0
2012,59,0,5,0.0
2012,59,1,5,0.0
2012,59,2,5,0.0
2012,59,3,5,0.0
2012,59,4,5,0.0
2012,60,0,5,0.0
2012,60,1,5,0.0
2012,60,2,5,0.0
2012,60,3,5,0.0
2012,60,4,5,0.0
2012,61,0,5,0.0
2012,61,1,5,0.0
2012,61,2,5,0.0
2012,61,3,5,0.0
2012,61,4,5,0.0
2012,62,0,5,0.0
2012,62,1,5,0.0
2012,62,2,5,0.0
2012,62,3,5,0.0
2012,62,4,5,0.0
2012,63,0,5,0.0
2012,63,1,5,0.0
2012,63,2,5,0.0
2012,63,3,5,0.0
2012,63,4,5,0.0
2012,64,0,5,0.0
2012,64,1,5,0.0
2012,64,2,5,0.0
2012,64,3,5,0.0
2012,64,4,5,0.0
2012,65,0,5,0.00968995429253
2012,65,1,5,0.0220164006787
2012,65,2,5,0.0234829553566
2012,65,3,5,0.118676629965
2012,65,4,5,0.131162890889
2012,66,0,5,0.0103155655607
2012,66,1,5,0.0205100300928
2012,66,2,5,0.0252386236703
2012,66,3,5,0.110771570974
2012,66,4,5,0.133995728393
2012,67,0,5,0.0113969550771
2012,67,1,5,0.0201610616134
2012,67,2,5,0.0280269138328
2012,67,3,5,0.10738590356
2012,67,4,5,0.141660986459
2012,68,0,5,0.0125711982711
2012,68,1,5,0.0200633910596
2012,68,2,5,0.0308911707866
2012,68,3,5,0.104112132778
2012,68,4,5,0.14886807858
2012,69,0,5,0.0136210881673
2012,69,1,5,0.0198574751505
2012,69,2,5,0.0332454801599
2012,69,3,5,0.0995196423798
2012,69,4,5,0.152961899651
2012,70,0,5,0.0151772010364
2012,70,1,5,0.0204478226783
2012,70,2,5,0.0366013006491
2012,70,3,5,0.0984338332213
2012,70,4,5,0.160979268915
2012,71,0,5,0.0171503743395
2012,71,1,5,0.0215979829882
2012,71,2,5,0.0407050977774
2012,71,3,5,0.0995985025453
2012,71,4,5,0.171332878679
2012,72,0,5,0.0187724542329
2012,72,1,5,0.0223485008962
2012,72,2,5,0.0437438692
2012,72,3,5,0.098683385836
2012,72,4,5,0.176398515961
2012,73,0,5,0.0209938129351
2012,73,1,5,0.0238935623974
2012,73,2,5,0.0479888761115
2012,73,3,5,0.101160169351
2012,73,4,5,0.185593846191
2012,74,0,5,0.0236640832314
2012,74,1,5,0.0260371944043
2012,74,2,5,0.0531023332506
2012,74,3,5,0.105972045513
2012,74,4,5,0.197177412675
2012,75,0,5,0.0263473045359
2012,75,1,5,0.0283421370403
2012,75,2,5,0.0581814606035
2012,75,3,5,0.111278599486
2012,75,4,5,0.207665881362
2012,76,0,5,0.0299962230208
2012,76,1,5,0.0319095628283
2012,76,2,5,0.0654587235288
2012,76,3,5,0.121344327891
2012,76,4,5,0.224888534777
2012,77,0,5,0.0334934199279
2012,77,1,5,0.0356492483643
2012,77,2,5,0.0726641511997
2012,77,3,5,0.131856987241
2012,77,4,5,0.240663287505
2012,78,0,5,0.0383028017381
2012,78,1,5,0.0412750073943
2012,78,2,5,0.0832422871155
2012,78,3,5,0.149115510708
2012,78,4,5,0.266256770098
2012,79,0,5,0.0416338487014
2012,79,1,5,0.0459521111416
2012,79,2,5,0.0914342219348
2012,79,3,5,0.162804380689
2012,79,4,5,0.283027306728
2012,80,0,5,0.0473576558844
2012,80,1,5,0.0541277149723
2012,80,2,5,0.106090371959
2012,80,3,5,0.188755242079
2012,80,4,5,0.31854986462
2012,81,0,5,0.0510344543928
2012,81,1,5,0.0610112911866
2012,81,2,5,0.117737936988
2012,81,3,5,0.210091602376
2012,81,4,5,0.343824326679
2012,82,0,5,0.0601449003504
2012,82,1,5,0.0758735546592
2012,82,2,5,0.14423496992
2012,82,3,5,0.258692909948
2012,82,4,5,0.410816363496
2012,83,0,5,0.0661579893444
2012,83,1,5,0.088734686518
2012,83,2,5,0.166391296779
2012,83,3,5,0.30020462249
2012,83,4,5,0.463633992569
2012,84,0,5,0.0715344942042
2012,84,1,5,0.102657153917
2012,84,2,5,0.190263831503
2012,84,3,5,0.345165770188
2012,84,4,5,0.520245122392
2012,85,0,5,0.0804719036778
2012,85,1,5,0.124210553707
2012,85,2,5,0.228113271548
2012,85,3,5,0.415479273972
2012,85,4,5,0.613932027158
2012,86,0,5,0.0848168404466
2012,86,1,5,0.141434202997
2012,86,2,5,0.258124022058
2012,86,3,5,0.470870260955
2012,86,4,5,0.68568662402
2012,87,0,5,0.0910203667627
2012,87,1,5,0.164615025108
2012,87,2,5,0.299498404188
2012,87,3,5,0.545462842044
2012,87,4,5,0.787121816795
2012,88,0,5,0.102334755282
2012,88,1,5,0.20150365793
2012,88,2,5,0.366697579441
2012,88,3,5,0.664273757078
2012,88,4,5,0.955094580787
2012,89,0,5,0.106418169639
2012,89,1,5,0.229133002416
2012,89,2,5,0.418536989147
2012,89,3,5,0.750970786961
2012,89,4,5,0.976401062868
2012,90,0,5,0.115242180685
2012,90,1,5,0.272838768365
2012,90,2,5,0.502105082854
2012,90,3,5,0.888351787022
2012,90,4,5,0.977186264348
2012,91,0,5,0.123827184164
2012,91,1,5,0.324842654469
2012,91,2,5,0.604796642918
2012,91,3,5,0.978581875752
2012,91,4,5,0.978581875752
2012,92,0,5,0.113205182793
2012,92,1,5,0.332691500153
2012,92,2,5,0.629783599408
2012,92,3,5,0.979536757099
2012,92,4,5,0.979536757099
2012,93,0,5,0.10460070647
2012,93,1,5,0.349718421049
2012,93,2,5,0.677552526807
2012,93,3,5,0.980200196439
2012,93,4,5,0.980200196439
2012,94,0,5,0.103962424235
2012,94,1,5,0.403701593971
2012,94,2,5,0.808241296017
2012,94,3,5,0.982365727178
2012,94,4,5,0.982365727178
2012,95,0,5,0.117414327484
2012,95,1,5,0.543245386017
2012,95,2,5,0.98369160336
2012,95,3,5,0.98369160336
2012,95,4,5,0.98369160336
2012,96,0,5,0.0944889084855
2012,96,1,5,0.535087294283
2012,96,2,5,0.984570000222
2012,96,3,5,0.984570000222
2012,96,4,5,0.984570000222
2012,97,0,5,0.0742423619443
2012,97,1,5,0.524826675069
2012,97,2,5,0.985449181457
2012,97,3,5,0.985449181457
2012,97,4,5,0.985449181457
2012,98,0,5,0.0252420974316
2012,98,1,5,0.222393377981
2012,98,2,5,0.684776052034
2012,98,3,5,0.919161573829
2012,98,4,5,0.986329147765
2012,99,0,5,0.0291257702135
2012,99,1,5,0.30813027188
2012,99,2,5,0.987209899847
2012,99,3,5,0.987209899847
2012,99,4,5,0.987209899847
2012,100,0,5,0.0109826693374
2012,100,1,5,0.129469165423
2012,100,2,5,0.847262807631
2012,100,3,5,0.988091438406
2012,100,4,5,0.988091438406
2012,101,0,5,0.00445776538912
2012,101,1,5,0.0533644376544
2012,101,2,5,0.645195535645
2012,101,3,5,0.735641867173
2012,101,4,5,0.988973764142
2012,102,0,5,0.00263092543244
2012,102,1,5,0.029418363029
2012,102,2,5,0.76294596879
2012,102,3,5,0.820661390445
2012,102,4,5,0.98985687776
2012,103,0,5,0.00151320186079
2012,103,1,5,0.0148741952815
2012,103,2,5,0.936010192878
2012,103,3,5,0.948736972441
2012,103,4,5,0.98985687776
2012,104,0,5,
2012,104,1,5,
2012,104,2,5,
2012,104,3,5,
2012,104,4,5,
2012,106,0,5,0.667433360577
2012,106,1,5,0.989867416943
2012,106,2,5,0.989867416943
2012,106,3,5,0.989867416943
2012,106,4,5,0.989867416943
2012,107,0,5,0.98989874467
2012,107,1,5,0.98989874467
2012,107,2,5,0.98989874467
2012,107,3,5,0.98989874467
2012,107,4,5,0.98989874467
2012,108,0,5,0.989950340385
2012,108,1,5,0.989950340385
2012,108,2,5,0.989950340385
2012,108,3,5,0.989950340385
2012,108,4,5,0.989950340385
2012,109,0,5,0.990021571798
2012,109,1,5,0.990021571798
2012,109,2,5,0.990021571798
2012,109,3,5,0.990021571798
2012,109,4,5,0.990021571798
2012,110,0,5,0.990111699736
2012,110,1,5,0.990111699736
2012,110,2,5,0.990111699736
2012,110,3,5,0.990111699736
2012,110,4,5,0.990111699736
2012,111,0,5,0.990219884696
2012,111,1,5,0.990219884696
2012,111,2,5,0.990219884696
2012,111,3,5,0.990219884696
2012,111,4,5,0.990219884696
2012,112,0,5,0.99034519498
2012,112,1,5,0.99034519498
2012,112,2,5,0.99034519498
2012,112,3,5,0.99034519498
2012,112,4,5,0.99034519498
2012,113,0,5,0.990486616246
2012,113,1,5,0.990486616246
2012,113,2,5,0.990486616246
2012,113,3,5,0.990486616246
2012,113,4,5,0.990486616246
2012,114,0,5,0.990643062265
2012,114,1,5,0.990643062265
2012,114,2,5,0.990643062265
2012,114,3,5,0.990643062265
2012,114,4,5,0.990643062265
2012,115,0,5,0.990813386649
2012,115,1,5,0.990813386649
2012,115,2,5,0.990813386649
2012,115,3,5,0.990813386649
2012,115,4,5,0.990813386649
2012,116,0,5,1.0
2012,116,1,5,1.0
2012,116,2,5,1.0
2012,116,3,5,1.0
2012,116,4,5,1.0
2012,117,0,5,1.0
2012,117,1,5,1.0
2012,117,2,5,1.0
2012,117,3,5,1.0
2012,117,4,5,1.0
2012,118,0,5,1.0
2012,118,1,5,1.0
2012,118,2,5,1.0
2012,118,3,5,1.0
2012,118,4,5,1.0
2012,119,0,5,1.0
2012,119,1,5,1.0
2012,119,2,5,1.0
2012,119,3,5,1.0
2012,119,4,5,1.0
2012,120,0,5,1.0
2012,120,1,5,1.0
2012,120,2,5,1.0
2012,120,3,5,1.0
2012,120,4,5,1.0
2013,0,0,5,0.0
2013,0,1,5,0.0
2013,0,2,5,0.0
2013,0,3,5,0.0
2013,0,4,5,0.0
2013,1,0,5,0.0
2013,1,1,5,0.0
2013,1,2,5,0.0
2013,1,3,5,0.0
2013,1,4,5,0.0
2013,2,0,5,0.0
2013,2,1,5,0.0
2013,2,2,5,0.0
2013,2,3,5,0.0
2013,2,4,5,0.0
2013,3,0,5,0.0
2013,3,1,5,0.0
2013,3,2,5,0.0
2013,3,3,5,0.0
2013,3,4,5,0.0
2013,4,0,5,0.0
2013,4,1,5,0.0
2013,4,2,5,0.0
2013,4,3,5,0.0
2013,4,4,5,0.0
2013,5,0,5,0.0
2013,5,1,5,0.0
2013,5,2,5,0.0
2013,5,3,5,0.0
2013,5,4,5,0.0
2013,6,0,5,0.0
2013,6,1,5,0.0
2013,6,2,5,0.0
2013,6,3,5,0.0
2013,6,4,5,0.0
2013,7,0,5,0.0
2013,7,1,5,0.0
2013,7,2,5,0.0
2013,7,3,5,0.0
2013,7,4,5,0.0
2013,8,0,5,0.0
2013,8,1,5,0.0
2013,8,2,5,0.0
2013,8,3,5,0.0
2013,8,4,5,0.0
2013,9,0,5,0.0
2013,9,1,5,0.0
2013,9,2,5,0.0
2013,9,3,5,0.0
2013,9,4,5,0.0
2013,10,0,5,0.0
2013,10,1,5,0.0
2013,10,2,5,0.0
2013,10,3,5,0.0
2013,10,4,5,0.0
2013,11,0,5,0.0
2013,11,1,5,0.0
2013,11,2,5,0.0
2013,11,3,5,0.0
2013,11,4,5,0.0
2013,12,0,5,0.0
2013,12,1,5,0.0
2013,12,2,5,0.0
2013,12,3,5,0.0
2013,12,4,5,0.0
2013,13,0,5,0.0
2013,13,1,5,0.0
2013,13,2,5,0.0
2013,13,3,5,0.0
2013,13,4,5,0.0
2013,14,0,5,0.0
2013,14,1,5,0.0
2013,14,2,5,0.0
2013,14,3,5,0.0
2013,14,4,5,0.0
2013,15,0,5,0.0
2013,15,1,5,0.0
2013,15,2,5,0.0
2013,15,3,5,0.0
2013,15,4,5,0.0
2013,16,0,5,0.0
2013,16,1,5,0.0
2013,16,2,5,0.0
2013,16,3,5,0.0
2013,16,4,5,0.0
2013,17,0,5,0.0
2013,17,1,5,0.0
2013,17,2,5,0.0
2013,17,3,5,0.0
2013,17,4,5,0.0
2013,18,0,5,0.0
2013,18,1,5,0.0
2013,18,2,5,0.0
2013,18,3,5,0.0
2013,18,4,5,0.0
2013,19,0,5,0.0
2013,19,1,5,0.0
2013,19,2,5,0.0
2013,19,3,5,0.0
2013,19,4,5,0.0
2013,20,0,5,0.0
2013,20,1,5,0.0
2013,20,2,5,0.0
2013,20,3,5,0.0
2013,20,4,5,0.0
2013,21,0,5,0.0
2013,21,1,5,0.0
2013,21,2,5,0.0
2013,21,3,5,0.0
2013,21,4,5,0.0
2013,22,0,5,0.0
2013,22,1,5,0.0
2013,22,2,5,0.0
2013,22,3,5,0.0
2013,22,4,5,0.0
2013,23,0,5,0.0
2013,23,1,5,0.0
2013,23,2,5,0.0
2013,23,3,5,0.0
2013,23,4,5,0.0
2013,24,0,5,0.0
2013,24,1,5,0.0
2013,24,2,5,0.0
2013,24,3,5,0.0
2013,24,4,5,0.0
2013,25,0,5,0.0
2013,25,1,5,0.0
2013,25,2,5,0.0
2013,25,3,5,0.0
2013,25,4,5,0.0
2013,26,0,5,0.0
2013,26,1,5,0.0
2013,26,2,5,0.0
2013,26,3,5,0.0
2013,26,4,5,0.0
2013,27,0,5,0.0
2013,27,1,5,0.0
2013,27,2,5,0.0
2013,27,3,5,0.0
2013,27,4,5,0.0
2013,28,0,5,0.0
2013,28,1,5,0.0
2013,28,2,5,0.0
2013,28,3,5,0.0
2013,28,4,5,0.0
2013,29,0,5,0.0
2013,29,1,5,0.0
2013,29,2,5,0.0
2013,29,3,5,0.0
2013,29,4,5,0.0
2013,30,0,5,0.0
2013,30,1,5,0.0
2013,30,2,5,0.0
2013,30,3,5,0.0
2013,30,4,5,0.0
2013,31,0,5,0.0
2013,31,1,5,0.0
2013,31,2,5,0.0
2013,31,3,5,0.0
2013,31,4,5,0.0
2013,32,0,5,0.0
2013,32,1,5,0.0
2013,32,2,5,0.0
2013,32,3,5,0.0
2013,32,4,5,0.0
2013,33,0,5,0.0
2013,33,1,5,0.0
2013,33,2,5,0.0
2013,33,3,5,0.0
2013,33,4,5,0.0
2013,34,0,5,0.0
2013,34,1,5,0.0
2013,34,2,5,0.0
2013,34,3,5,0.0
2013,34,4,5,0.0
2013,35,0,5,0.0
2013,35,1,5,0.0
2013,35,2,5,0.0
2013,35,3,5,0.0
2013,35,4,5,0.0
2013,36,0,5,0.0
2013,36,1,5,0.0
